BettingSite,Sport,Event,Local,Visitor,Market,Bet,Quote,ScrapDateTime
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games8,HB_(Visitor)(+4.0),1.71,2022-11-22 19:48:30.410716
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games7,HB_(Local)(-3.5),1.89,2022-11-22 19:48:30.480900
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games7,HB_(Visitor)(+3.5),1.87,2022-11-22 19:48:30.554592
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games6,HB_(Local)(-3.0),1.78,2022-11-22 19:48:30.621995
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games6,HB_(Visitor)(+3.0),1.95,2022-11-22 19:48:30.688784
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games2,HB_(Local)(-2.5),1.69,2022-11-22 19:48:30.759748
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games2,HB_(Visitor)(+2.5),2.04,2022-11-22 19:48:30.826981
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Sets,Under_2.5,1.46,2022-11-22 19:48:30.934026
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Sets,Over_2.5,2.49,2022-11-22 19:48:31.000789
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games7,Under_19.5,2.17,2022-11-22 19:48:31.124624
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games7,Over_19.5,1.61,2022-11-22 19:48:31.179483
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games6,Under_20,2.05,2022-11-22 19:48:31.239455
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games6,Over_20,1.7,2022-11-22 19:48:31.297001
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games2,Under_20.5,1.93,2022-11-22 19:48:31.357652
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games2,Over_20.5,1.83,2022-11-22 19:48:31.412547
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games0,Under_21,1.82,2022-11-22 19:48:31.469721
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games0,Over_21,1.9,2022-11-22 19:48:31.536675
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games,Under_21.5,1.727,2022-11-22 19:48:31.595706
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games,Over_21.5,1.99,2022-11-22 19:48:31.650286
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games_Odd_Or_Even,odd,1.85,2022-11-22 19:48:31.713696
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games_Odd_Or_Even,even,1.83,2022-11-22 19:48:31.774531
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Tie-breaks,Under_0.5,1.22,2022-11-22 19:48:31.882683
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Tie-breaks,Over_0.5,3.74,2022-11-22 19:48:31.950338
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",First_Team_Total_Games,Under_12.5,1.64,2022-11-22 19:48:32.043727
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",First_Team_Total_Games,Over_12.5,2.1,2022-11-22 19:48:32.102027
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Second_Team_Total_Games0,Under_11.5,1.86,2022-11-22 19:48:32.198891
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Second_Team_Total_Games0,Over_11.5,1.82,2022-11-22 19:48:32.266848
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",1st_Set_Result,RN_(Local),1.57,2022-11-22 19:48:32.376880
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",1st_Set_Result,RN_(Visitor),2.22,2022-11-22 19:48:32.440039
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_1st_Set_With_Handicap,HB_(Local)(-1.5),1.72,2022-11-22 19:48:32.553922
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_1st_Set_With_Handicap,HB_(Visitor)(+1.5),1.98,2022-11-22 19:48:32.628128
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",1st_Set_Total_Games,Under_9.5,1.53,2022-11-22 19:48:32.716836
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",1st_Set_Total_Games,Over_9.5,2.31,2022-11-22 19:48:32.773603
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",1st_Set_Total_Games_Odd_or_Even,odd,1.99,2022-11-22 19:48:32.835830
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",1st_Set_Total_Games_Odd_or_Even,even,1.71,2022-11-22 19:48:32.889413
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",First_Team_1st_Set_Games_To_Win0,Under_4.5,2.76,2022-11-22 19:48:32.975672
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",First_Team_1st_Set_Games_To_Win0,Over_4.5,1.38,2022-11-22 19:48:33.033954
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",First_Team_1st_Set_Games_To_Win,Under_5.5,2.49,2022-11-22 19:48:33.090342
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",First_Team_1st_Set_Games_To_Win,Over_5.5,1.46,2022-11-22 19:48:33.144811
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Second_Team_1st_Set_Games_To_Win0,Under_4.5,1.89,2022-11-22 19:48:33.235951
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Second_Team_1st_Set_Games_To_Win0,Over_4.5,1.79,2022-11-22 19:48:33.295148
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Second_Team_1st_Set_Games_To_Win,Under_5.5,1.72,2022-11-22 19:48:33.351660
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Second_Team_1st_Set_Games_To_Win,Over_5.5,1.98,2022-11-22 19:48:33.408611
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",2nd_Set_Result,RN_(Local),1.53,2022-11-22 19:48:33.500262
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",2nd_Set_Result,RN_(Visitor),2.31,2022-11-22 19:48:33.561033
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_2nd_Set_With_Handicap,HB_(Local)(-1.5),1.666,2022-11-22 19:48:33.667649
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_2nd_Set_With_Handicap,HB_(Visitor)(+1.5),2.03,2022-11-22 19:48:33.740663
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",2nd_Set_Total_Games,Under_9.5,1.56,2022-11-22 19:48:33.829781
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",2nd_Set_Total_Games,Over_9.5,2.21,2022-11-22 19:48:33.889687
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",2nd_Set_Total_Games_Odd_or_Even,odd,2.02,2022-11-22 19:48:33.944950
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",2nd_Set_Total_Games_Odd_or_Even,even,1.69,2022-11-22 19:48:33.997728
