BettingSite,Sport,Event,Local,Visitor,Market,Bet,Quote,ScrapDateTime
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Match_Result,1,4.2,2022-11-22 18:53:46.332664
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Match_Result,3,1.21,2022-11-22 18:53:46.390197
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(-1.5),7.5,2022-11-22 18:53:47.322732
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(+1.5),1.049,2022-11-22 18:53:47.796458
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(+1.5),2.08,2022-11-22 18:53:48.141484
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(-1.5),1.65,2022-11-22 18:53:48.577480
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Games2,HB_(Local)(+3.5),2.35,2022-11-22 18:53:49.006831
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Games2,HB_(Visitor)(-3.5),1.51,2022-11-22 18:53:49.288132
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Games0,HB_(Local)(+4.0),2.11,2022-11-22 18:53:49.583674
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Games0,HB_(Visitor)(-4.0),1.65,2022-11-22 18:53:49.832945
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Games,HB_(Local)(+4.5),1.87,2022-11-22 18:53:50.073560
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Games,HB_(Visitor)(-4.5),1.87,2022-11-22 18:53:50.294900
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Games1,HB_(Local)(+5.0),1.62,2022-11-22 18:53:50.519312
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Games1,HB_(Visitor)(-5.0),2.16,2022-11-22 18:53:50.723452
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Games3,HB_(Local)(+5.5),1.48,2022-11-22 18:53:51.020588
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_Match_With_Handicap_By_Games3,HB_(Visitor)(-5.5),2.43,2022-11-22 18:53:51.289665
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Sets,Under_2.5,1.38,2022-11-22 18:53:51.655230
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Sets,Over_2.5,2.76,2022-11-22 18:53:51.873899
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Games2,Under_20.5,1.98,2022-11-22 18:53:52.333416
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Games2,Over_20.5,1.72,2022-11-22 18:53:52.551303
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Games0,Under_21,1.87,2022-11-22 18:53:52.754488
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Games0,Over_21,1.83,2022-11-22 18:53:52.951713
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Games,Under_21.5,1.8,2022-11-22 18:53:53.139054
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Games,Over_21.5,1.95,2022-11-22 18:53:53.330797
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Games1,Under_22,1.66,2022-11-22 18:53:53.510349
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Games1,Over_22,2.09,2022-11-22 18:53:53.683337
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Games3,Under_22.5,1.57,2022-11-22 18:53:53.847480
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Games3,Over_22.5,2.22,2022-11-22 18:53:54.004669
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Games_Odd_Or_Even,odd,1.84,2022-11-22 18:53:54.190874
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Games_Odd_Or_Even,even,1.84,2022-11-22 18:53:54.338577
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Tie-breaks,Under_0.5,1.42,2022-11-22 18:53:54.672330
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Total_Tie-breaks,Over_0.5,2.61,2022-11-22 18:53:54.911724
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",First_Team_Total_Games,Under_9.5,1.77,2022-11-22 18:53:55.183340
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",First_Team_Total_Games,Over_9.5,1.92,2022-11-22 18:53:55.365466
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Second_Team_Total_Games,Under_12.5,1.92,2022-11-22 18:53:55.633867
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Second_Team_Total_Games,Over_12.5,1.77,2022-11-22 18:53:55.804553
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",1st_Set_Result,RN_(Local),3.04,2022-11-22 18:53:56.057518
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",1st_Set_Result,RN_(Visitor),1.32,2022-11-22 18:53:56.228002
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_1st_Set_With_Handicap,HB_(Local)(+2.5),1.58,2022-11-22 18:53:58.362391
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_1st_Set_With_Handicap,HB_(Visitor)(-2.5),2.2,2022-11-22 18:54:00.890076
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",1st_Set_Total_Games,Under_9.5,1.74,2022-11-22 18:54:01.260442
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",1st_Set_Total_Games,Over_9.5,1.95,2022-11-22 18:54:01.479095
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",1st_Set_Total_Games_Odd_or_Even,odd,1.85,2022-11-22 18:54:01.733891
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",1st_Set_Total_Games_Odd_or_Even,even,1.833,2022-11-22 18:54:01.927313
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",First_Team_1st_Set_Games_To_Win0,Under_3.5,2.2,2022-11-22 18:54:02.201967
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",First_Team_1st_Set_Games_To_Win0,Over_3.5,1.58,2022-11-22 18:54:02.396353
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",First_Team_1st_Set_Games_To_Win,Under_4.5,1.69,2022-11-22 18:54:02.597772
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",First_Team_1st_Set_Games_To_Win,Over_4.5,2.02,2022-11-22 18:54:02.832062
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Second_Team_1st_Set_Games_To_Win0,Under_4.5,4.3,2022-11-22 18:54:03.260290
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Second_Team_1st_Set_Games_To_Win0,Over_4.5,1.171,2022-11-22 18:54:03.708700
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Second_Team_1st_Set_Games_To_Win,Under_5.5,3.74,2022-11-22 18:54:04.033597
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",Second_Team_1st_Set_Games_To_Win,Over_5.5,1.22,2022-11-22 18:54:04.258470
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",2nd_Set_Result,RN_(Local),3.34,2022-11-22 18:54:04.844213
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",2nd_Set_Result,RN_(Visitor),1.27,2022-11-22 18:54:05.589359
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_2nd_Set_With_Handicap,HB_(Local)(+2.5),1.6,2022-11-22 18:54:06.083794
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",To_Win_2nd_Set_With_Handicap,HB_(Visitor)(-2.5),2.14,2022-11-22 18:54:06.483179
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",2nd_Set_Total_Games,Under_9.5,1.75,2022-11-22 18:54:06.828415
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",2nd_Set_Total_Games,Over_9.5,1.92,2022-11-22 18:54:07.019441
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",2nd_Set_Total_Games_Odd_or_Even,odd,1.89,2022-11-22 18:54:07.196818
Marathonbet,Tennis,"Jianu, Filip Cristian vs Duckworth, James","Jianu, Filip Cristian","Duckworth, James",2nd_Set_Total_Games_Odd_or_Even,even,1.79,2022-11-22 18:54:07.371105
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Match_Result,1,1.65,2022-11-22 18:54:13.697468
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Match_Result,3,2.18,2022-11-22 18:54:13.755792
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(-1.5),2.55,2022-11-22 18:54:14.659724
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(+1.5),1.44,2022-11-22 18:54:14.887833
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(+1.5),1.24,2022-11-22 18:54:15.102672
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(-1.5),3.56,2022-11-22 18:54:15.324850
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Games2,HB_(Local)(-2.5),1.97,2022-11-22 18:54:15.702282
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Games2,HB_(Visitor)(+2.5),1.73,2022-11-22 18:54:15.937953
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Games0,HB_(Local)(-2.0),1.87,2022-11-22 18:54:16.200944
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Games0,HB_(Visitor)(+2.0),1.83,2022-11-22 18:54:16.425837
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Games,HB_(Local)(-1.5),1.81,2022-11-22 18:54:16.650567
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Games,HB_(Visitor)(+1.5),1.93,2022-11-22 18:54:16.872221
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Games1,HB_(Local)(-1.0),1.727,2022-11-22 18:54:17.094824
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Games1,HB_(Visitor)(+1.0),1.99,2022-11-22 18:54:17.327187
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Games3,HB_(Local)(-0.5),1.666,2022-11-22 18:54:17.567860
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_Match_With_Handicap_By_Games3,HB_(Visitor)(+0.5),2.05,2022-11-22 18:54:17.811901
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Sets,Under_2.5,1.53,2022-11-22 18:54:18.177981
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Sets,Over_2.5,2.31,2022-11-22 18:54:18.358044
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Games2,Under_21.5,2.08,2022-11-22 18:54:18.711971
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Games2,Over_21.5,1.65,2022-11-22 18:54:18.917459
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Games0,Under_22,1.94,2022-11-22 18:54:19.112464
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Games0,Over_22,1.77,2022-11-22 18:54:19.309904
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Games,Under_22.5,1.83,2022-11-22 18:54:19.483690
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Games,Over_22.5,1.909,2022-11-22 18:54:19.660233
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Games1,Under_23,1.71,2022-11-22 18:54:19.835149
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Games1,Over_23,2.02,2022-11-22 18:54:20.020492
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Games3,Under_23.5,1.64,2022-11-22 18:54:20.199527
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Games3,Over_23.5,2.1,2022-11-22 18:54:20.490711
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Games_Odd_Or_Even,odd,1.84,2022-11-22 18:54:20.696685
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Games_Odd_Or_Even,even,1.84,2022-11-22 18:54:20.914362
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Tie-breaks,Under_0.5,1.52,2022-11-22 18:54:21.259472
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Total_Tie-breaks,Over_0.5,2.33,2022-11-22 18:54:21.430543
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",First_Team_Total_Games,Under_12.5,1.85,2022-11-22 18:54:21.682287
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",First_Team_Total_Games,Over_12.5,1.833,2022-11-22 18:54:21.851401
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Second_Team_Total_Games,Under_12,1.94,2022-11-22 18:54:22.093490
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Second_Team_Total_Games,Over_12,1.75,2022-11-22 18:54:22.257504
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",1st_Set_Result,RN_(Local),1.69,2022-11-22 18:54:22.512937
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",1st_Set_Result,RN_(Visitor),2.02,2022-11-22 18:54:22.667207
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_1st_Set_With_Handicap,HB_(Local)(-1.5),2.02,2022-11-22 18:54:23.066073
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_1st_Set_With_Handicap,HB_(Visitor)(+1.5),1.69,2022-11-22 18:54:23.308065
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",1st_Set_Total_Games,Under_9.5,1.85,2022-11-22 18:54:23.601158
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",1st_Set_Total_Games,Over_9.5,1.83,2022-11-22 18:54:23.804768
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",1st_Set_Total_Games_Odd_or_Even,odd,1.84,2022-11-22 18:54:24.621676
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",1st_Set_Total_Games_Odd_or_Even,even,1.84,2022-11-22 18:54:25.018094
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",First_Team_1st_Set_Games_To_Win0,Under_4.5,2.76,2022-11-22 18:54:25.575485
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",First_Team_1st_Set_Games_To_Win0,Over_4.5,1.38,2022-11-22 18:54:25.814676
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",First_Team_1st_Set_Games_To_Win,Under_5.5,2.46,2022-11-22 18:54:26.711799
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",First_Team_1st_Set_Games_To_Win,Over_5.5,1.47,2022-11-22 18:54:27.448662
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Second_Team_1st_Set_Games_To_Win0,Under_4.5,2.24,2022-11-22 18:54:27.885798
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Second_Team_1st_Set_Games_To_Win0,Over_4.5,1.56,2022-11-22 18:54:28.162637
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Second_Team_1st_Set_Games_To_Win,Under_5.5,2.02,2022-11-22 18:54:28.382715
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",Second_Team_1st_Set_Games_To_Win,Over_5.5,1.69,2022-11-22 18:54:28.575092
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",2nd_Set_Result,RN_(Local),1.66,2022-11-22 18:54:28.860932
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",2nd_Set_Result,RN_(Visitor),2.06,2022-11-22 18:54:29.041349
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_2nd_Set_With_Handicap,HB_(Local)(-1.5),1.97,2022-11-22 18:54:29.375088
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",To_Win_2nd_Set_With_Handicap,HB_(Visitor)(+1.5),1.71,2022-11-22 18:54:29.638470
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",2nd_Set_Total_Games,Under_9.5,1.909,2022-11-22 18:54:29.937140
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",2nd_Set_Total_Games,Over_9.5,1.76,2022-11-22 18:54:30.147638
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",2nd_Set_Total_Games_Odd_or_Even,odd,1.87,2022-11-22 18:54:30.337679
Marathonbet,Tennis,"Shimabukuro, Sho vs Ly, Nam Hoang","Shimabukuro, Sho","Ly, Nam Hoang",2nd_Set_Total_Games_Odd_or_Even,even,1.81,2022-11-22 18:54:30.507752
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Match_Result,1,1.33,2022-11-22 18:54:38.261554
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Match_Result,3,3.2,2022-11-22 18:54:38.322613
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(-1.5),1.89,2022-11-22 18:54:39.089398
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(+1.5),1.79,2022-11-22 18:54:39.271846
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(+1.5),1.103,2022-11-22 18:54:39.452822
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(-1.5),5.55,2022-11-22 18:54:39.732549
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Games,HB_(Local)(-4.5),2.11,2022-11-22 18:54:40.042795
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Games,HB_(Visitor)(+4.5),1.63,2022-11-22 18:54:40.234958
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Games0,HB_(Local)(-4.0),1.9,2022-11-22 18:54:40.424290
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Games0,HB_(Visitor)(+4.0),1.8,2022-11-22 18:54:40.617497
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Games2,HB_(Local)(-3.5),1.74,2022-11-22 18:54:40.815840
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Games2,HB_(Visitor)(+3.5),2.02,2022-11-22 18:54:41.025235
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Games6,HB_(Local)(-3.0),1.59,2022-11-22 18:54:41.224912
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Games6,HB_(Visitor)(+3.0),2.21,2022-11-22 18:54:41.427398
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Games7,HB_(Local)(-2.5),1.5,2022-11-22 18:54:41.657186
