BettingSite,Sport,Event,Local,Visitor,Market,Bet,Quote,ScrapDateTime
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games8,HB_(Visitor)(+4.0),1.71,2022-11-22 19:43:28.513984
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games7,HB_(Local)(-3.5),1.89,2022-11-22 19:43:28.577087
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games7,HB_(Visitor)(+3.5),1.87,2022-11-22 19:43:28.641219
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games6,HB_(Local)(-3.0),1.78,2022-11-22 19:43:28.705637
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games6,HB_(Visitor)(+3.0),1.95,2022-11-22 19:43:28.768785
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games2,HB_(Local)(-2.5),1.69,2022-11-22 19:43:28.833117
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games2,HB_(Visitor)(+2.5),2.04,2022-11-22 19:43:28.899510
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Sets,Under_2.5,1.46,2022-11-22 19:43:29.003155
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Sets,Over_2.5,2.49,2022-11-22 19:43:29.054056
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games7,Under_19.5,2.17,2022-11-22 19:43:29.156167
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games7,Over_19.5,1.61,2022-11-22 19:43:29.209516
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games6,Under_20,2.05,2022-11-22 19:43:29.267914
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games6,Over_20,1.7,2022-11-22 19:43:29.321477
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games2,Under_20.5,1.93,2022-11-22 19:43:29.373911
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games2,Over_20.5,1.83,2022-11-22 19:43:29.427695
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games0,Under_21,1.82,2022-11-22 19:43:29.482161
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games0,Over_21,1.9,2022-11-22 19:43:29.534178
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games,Under_21.5,1.727,2022-11-22 19:43:29.587240
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games,Over_21.5,1.99,2022-11-22 19:43:29.640339
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games_Odd_Or_Even,odd,1.85,2022-11-22 19:43:29.694076
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games_Odd_Or_Even,even,1.83,2022-11-22 19:43:29.747208
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Tie-breaks,Under_0.5,1.22,2022-11-22 19:43:29.854010
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Tie-breaks,Over_0.5,3.74,2022-11-22 19:43:29.907504
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",First_Team_Total_Games,Under_12.5,1.64,2022-11-22 19:43:29.994469
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",First_Team_Total_Games,Over_12.5,2.1,2022-11-22 19:43:30.049069
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Second_Team_Total_Games0,Under_11.5,1.86,2022-11-22 19:43:30.136260
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Second_Team_Total_Games0,Over_11.5,1.82,2022-11-22 19:43:30.190386
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",1st_Set_Result,RN_(Local),1.57,2022-11-22 19:43:30.277530
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",1st_Set_Result,RN_(Visitor),2.22,2022-11-22 19:43:30.332077
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_1st_Set_With_Handicap,HB_(Local)(-1.5),1.72,2022-11-22 19:43:30.428314
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_1st_Set_With_Handicap,HB_(Visitor)(+1.5),1.98,2022-11-22 19:43:30.492478
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",1st_Set_Total_Games,Under_9.5,1.53,2022-11-22 19:43:30.578345
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",1st_Set_Total_Games,Over_9.5,2.31,2022-11-22 19:43:30.632369
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",1st_Set_Total_Games_Odd_or_Even,odd,1.99,2022-11-22 19:43:30.686501
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",1st_Set_Total_Games_Odd_or_Even,even,1.71,2022-11-22 19:43:30.735715
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",First_Team_1st_Set_Games_To_Win0,Under_4.5,2.76,2022-11-22 19:43:30.820925
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",First_Team_1st_Set_Games_To_Win0,Over_4.5,1.38,2022-11-22 19:43:30.875676
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",First_Team_1st_Set_Games_To_Win,Under_5.5,2.49,2022-11-22 19:43:30.928792
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",First_Team_1st_Set_Games_To_Win,Over_5.5,1.46,2022-11-22 19:43:30.983904
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Second_Team_1st_Set_Games_To_Win0,Under_4.5,1.89,2022-11-22 19:43:31.073075
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Second_Team_1st_Set_Games_To_Win0,Over_4.5,1.79,2022-11-22 19:43:31.128000
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Second_Team_1st_Set_Games_To_Win,Under_5.5,1.72,2022-11-22 19:43:31.182632
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Second_Team_1st_Set_Games_To_Win,Over_5.5,1.98,2022-11-22 19:43:31.240562
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",2nd_Set_Result,RN_(Local),1.53,2022-11-22 19:43:31.328911
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",2nd_Set_Result,RN_(Visitor),2.31,2022-11-22 19:43:31.383802
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_2nd_Set_With_Handicap,HB_(Local)(-1.5),1.666,2022-11-22 19:43:31.483950
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_2nd_Set_With_Handicap,HB_(Visitor)(+1.5),2.03,2022-11-22 19:43:31.551371
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",2nd_Set_Total_Games,Under_9.5,1.56,2022-11-22 19:43:31.640441
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",2nd_Set_Total_Games,Over_9.5,2.21,2022-11-22 19:43:31.696014
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",2nd_Set_Total_Games_Odd_or_Even,odd,2.02,2022-11-22 19:43:31.752076
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",2nd_Set_Total_Games_Odd_or_Even,even,1.69,2022-11-22 19:43:31.803868
